"","sp1","sp2","sp1_inc","sp2_inc","obs_cooccur","prob_cooccur","exp_cooccur","p_lt","p_gt","sp1_name","sp2_name","Isolation"
"17609",3,22,19,29,12,0.212,10.8,0.83924,0.3434,"Sucrose_F","L-Sorbose","Tree.exudate"
"17610",3,23,19,16,4,0.117,6,0.18172,0.94026,"Sucrose_F","L-Rhamnose","Tree.exudate"
"17611",3,24,19,35,13,0.256,13,0.60917,0.6348,"Sucrose_F","D-Xylose","Tree.exudate"
"17612",3,25,19,15,6,0.11,5.6,0.72098,0.51768,"Sucrose_F","L-Arabinose","Tree.exudate"
"17613",3,26,19,14,4,0.102,5.2,0.32548,0.86795,"Sucrose_F","D-Arabinose","Tree.exudate"
"17614",3,27,19,21,7,0.153,7.8,0.42642,0.78112,"Sucrose_F","D-Ribose","Tree.exudate"
"17615",3,28,19,10,1,0.073,3.7,0.04676,0.99495,"Sucrose_F","Methanol","Tree.exudate"
"17616",3,29,19,48,18,0.351,17.9,0.76182,0.69071,"Sucrose_F","Ethanol","Tree.exudate"
"17617",3,30,19,44,16,0.321,16.4,0.52478,0.77619,"Sucrose_F","Glycerol","Tree.exudate"
"17618",3,31,19,15,4,0.11,5.6,0.24707,0.90977,"Sucrose_F","Erythritol","Tree.exudate"
"17619",3,32,19,30,11,0.219,11.2,0.57358,0.65581,"Sucrose_F","Ribitol","Tree.exudate"
"17620",3,33,19,4,2,0.029,1.5,0.86041,0.47899,"Sucrose_F","Galactitol","Tree.exudate"
"17621",3,34,19,43,16,0.314,16,0.6397,0.66675,"Sucrose_F","D-Mannitol","Tree.exudate"
"17622",3,35,19,44,16,0.321,16.4,0.52478,0.77619,"Sucrose_F","D-Glucitol","Tree.exudate"
"17623",3,37,19,34,13,0.248,12.7,0.69281,0.54418,"Sucrose_F","DL-Lactate","Tree.exudate"
"17624",3,38,19,44,15,0.321,16.4,0.22381,0.94225,"Sucrose_F","Succinate","Tree.exudate"
"17625",3,39,19,27,9,0.197,10.1,0.37263,0.81705,"Sucrose_F","Citrate","Tree.exudate"
"17626",3,40,19,23,9,0.168,8.6,0.7064,0.5149,"Sucrose_F","D-Gluconate","Tree.exudate"
"17627",3,41,19,19,7,0.139,7.1,0.60185,0.63293,"Sucrose_F","D-Glucosamine","Tree.exudate"
"17628",3,42,19,7,0,0.051,2.6,0.02907,1,"Sucrose_F","Nitrate","Tree.exudate"
"17629",3,43,19,6,4,0.044,2.2,0.97783,0.12892,"Sucrose_F","Vitamin-free","Tree.exudate"
"17630",3,44,19,20,7,0.146,7.5,0.51381,0.71194,"Sucrose_F","2-Keto-D-gluconate","Tree.exudate"
"17631",3,46,19,51,19,0.373,19,1,1,"Sucrose_F","Growth at 19°C","Tree.exudate"
"17632",3,47,19,51,19,0.373,19,1,1,"Sucrose_F","Growth at 25°C","Tree.exudate"
"17633",3,48,19,48,18,0.351,17.9,0.76182,0.69071,"Sucrose_F","Growth at 30°C","Tree.exudate"
"17634",3,49,19,27,9,0.197,10.1,0.37263,0.81705,"Sucrose_F","Growth at 37°C","Tree.exudate"
"17635",4,6,10,10,3,0.038,2,0.90956,0.30158,"Maltose_F","Raffinose_F","Tree.exudate"
"17636",4,7,10,13,5,0.05,2.5,0.98888,0.06168,"Maltose_F","Trehalose_F","Tree.exudate"
"17637",4,8,10,51,10,0.196,10,1,1,"Maltose_F","Glucose","Tree.exudate"
"17638",4,9,10,6,2,0.023,1.2,0.91882,0.33422,"Maltose_F","Inulin","Tree.exudate"
"17639",4,10,10,32,10,0.123,6.3,1,0.00505,"Maltose_F","Sucrose","Tree.exudate"
"17640",4,11,10,14,3,0.054,2.7,0.73181,0.56148,"Maltose_F","Raffinose","Tree.exudate"
"17641",4,13,10,24,8,0.092,4.7,0.99708,0.02312,"Maltose_F","Galactose","Tree.exudate"
"17642",4,15,10,34,9,0.131,6.7,0.98974,0.08005,"Maltose_F","Trehalose","Tree.exudate"
"17643",4,16,10,26,10,0.1,5.1,1,0.00042,"Maltose_F","Maltose","Tree.exudate"
"17644",4,17,10,24,9,0.092,4.7,0.99985,0.00292,"Maltose_F","Melezitose","Tree.exudate"
"17645",4,18,10,26,10,0.1,5.1,1,0.00042,"Maltose_F","Methyl-?-D-glucoside","Tree.exudate"
"17646",4,19,10,7,2,0.027,1.4,0.87384,0.41744,"Maltose_F","Soluble Starch","Tree.exudate"
"17647",4,20,10,32,8,0.123,6.3,0.95324,0.18752,"Maltose_F","Cellobiose","Tree.exudate"
"17648",4,21,10,32,8,0.123,6.3,0.95324,0.18752,"Maltose_F","Salicin","Tree.exudate"
"17649",4,22,10,29,6,0.111,5.7,0.71549,0.55645,"Maltose_F","L-Sorbose","Tree.exudate"
"17650",4,23,10,16,2,0.062,3.1,0.32381,0.89722,"Maltose_F","L-Rhamnose","Tree.exudate"
"17651",4,24,10,35,8,0.135,6.9,0.89722,0.32381,"Maltose_F","D-Xylose","Tree.exudate"
"17652",4,25,10,15,4,0.058,2.9,0.8844,0.32368,"Maltose_F","L-Arabinose","Tree.exudate"
"17653",4,26,10,14,4,0.054,2.7,0.91393,0.26819,"Maltose_F","D-Arabinose","Tree.exudate"
"17654",4,27,10,21,4,0.081,4.1,0.61208,0.66604,"Maltose_F","D-Ribose","Tree.exudate"
"17655",4,28,10,10,0,0.038,2,0.08774,1,"Maltose_F","Methanol","Tree.exudate"
"17656",4,29,10,48,10,0.185,9.4,1,0.51188,"Maltose_F","Ethanol","Tree.exudate"
"17657",4,30,10,44,8,0.169,8.6,0.41744,0.87384,"Maltose_F","Glycerol","Tree.exudate"
"17658",4,31,10,15,3,0.058,2.9,0.67632,0.62093,"Maltose_F","Erythritol","Tree.exudate"
"17659",4,32,10,30,8,0.115,5.9,0.97414,0.12206,"Maltose_F","Ribitol","Tree.exudate"
"17660",4,34,10,43,10,0.165,8.4,1,0.15005,"Maltose_F","D-Mannitol","Tree.exudate"
"17661",4,35,10,44,9,0.169,8.6,0.80581,0.58256,"Maltose_F","D-Glucitol","Tree.exudate"
"17662",4,37,10,34,6,0.131,6.7,0.44042,0.81009,"Maltose_F","DL-Lactate","Tree.exudate"
"17663",4,38,10,44,9,0.169,8.6,0.80581,0.58256,"Maltose_F","Succinate","Tree.exudate"
"17664",4,39,10,27,7,0.104,5.3,0.94258,0.19808,"Maltose_F","Citrate","Tree.exudate"
"17665",4,40,10,23,6,0.088,4.5,0.92076,0.241,"Maltose_F","D-Gluconate","Tree.exudate"
"17666",4,41,10,19,7,0.073,3.7,0.99683,0.02273,"Maltose_F","D-Glucosamine","Tree.exudate"
"17667",4,42,10,7,0,0.027,1.4,0.19419,1,"Maltose_F","Nitrate","Tree.exudate"
"17668",4,43,10,6,1,0.023,1.2,0.66578,0.75033,"Maltose_F","Vitamin-free","Tree.exudate"
"17669",4,44,10,20,4,0.077,3.9,0.66611,0.61307,"Maltose_F","2-Keto-D-gluconate","Tree.exudate"
"17670",4,46,10,51,10,0.196,10,1,1,"Maltose_F","Growth at 19°C","Tree.exudate"
"17671",4,47,10,51,10,0.196,10,1,1,"Maltose_F","Growth at 25°C","Tree.exudate"
"17672",4,48,10,48,9,0.185,9.4,0.48812,0.90564,"Maltose_F","Growth at 30°C","Tree.exudate"
"17673",4,49,10,27,4,0.104,5.3,0.28721,0.89765,"Maltose_F","Growth at 37°C","Tree.exudate"
"17674",5,8,1,51,1,0.02,1,1,1,"Lactose_F","Glucose","Tree.exudate"
"17675",5,46,1,51,1,0.02,1,1,1,"Lactose_F","Growth at 19°C","Tree.exudate"
"17676",5,47,1,51,1,0.02,1,1,1,"Lactose_F","Growth at 25°C","Tree.exudate"
"17677",6,7,10,13,3,0.05,2.5,0.78385,0.49863,"Raffinose_F","Trehalose_F","Tree.exudate"
"17678",6,8,10,51,10,0.196,10,1,1,"Raffinose_F","Glucose","Tree.exudate"
"17679",6,9,10,6,4,0.023,1.2,0.99941,0.01015,"Raffinose_F","Inulin","Tree.exudate"
"17680",6,10,10,32,10,0.123,6.3,1,0.00505,"Raffinose_F","Sucrose","Tree.exudate"
"17681",6,11,10,14,10,0.054,2.7,1,0,"Raffinose_F","Raffinose","Tree.exudate"
"17682",6,13,10,24,7,0.092,4.7,0.97688,0.10235,"Raffinose_F","Galactose","Tree.exudate"
"17683",6,15,10,34,6,0.131,6.7,0.44042,0.81009,"Raffinose_F","Trehalose","Tree.exudate"
"17684",6,16,10,26,5,0.1,5.1,0.61046,0.66306,"Raffinose_F","Maltose","Tree.exudate"
"17685",6,17,10,24,4,0.092,4.7,0.44425,0.80192,"Raffinose_F","Melezitose","Tree.exudate"
"17686",6,18,10,26,5,0.1,5.1,0.61046,0.66306,"Raffinose_F","Methyl-?-D-glucoside","Tree.exudate"
"17687",6,19,10,7,1,0.027,1.4,0.58256,0.80581,"Raffinose_F","Soluble Starch","Tree.exudate"
"17688",6,20,10,32,6,0.123,6.3,0.55723,0.71765,"Raffinose_F","Cellobiose","Tree.exudate"
"17689",6,21,10,32,6,0.123,6.3,0.55723,0.71765,"Raffinose_F","Salicin","Tree.exudate"
"17690",6,22,10,29,6,0.111,5.7,0.71549,0.55645,"Raffinose_F","L-Sorbose","Tree.exudate"
"17691",6,23,10,16,1,0.062,3.1,0.10278,0.98563,"Raffinose_F","L-Rhamnose","Tree.exudate"
"17692",6,24,10,35,5,0.135,6.9,0.15028,0.96069,"Raffinose_F","D-Xylose","Tree.exudate"
"17693",6,25,10,15,1,0.058,2.9,0.13041,0.98011,"Raffinose_F","L-Arabinose","Tree.exudate"
"17694",6,26,10,14,3,0.054,2.7,0.73181,0.56148,"Raffinose_F","D-Arabinose","Tree.exudate"
"17695",6,27,10,21,3,0.081,4.1,0.33396,0.87794,"Raffinose_F","D-Ribose","Tree.exudate"
"17696",6,28,10,10,0,0.038,2,0.08774,1,"Raffinose_F","Methanol","Tree.exudate"
"17697",6,29,10,48,9,0.185,9.4,0.48812,0.90564,"Raffinose_F","Ethanol","Tree.exudate"
"17698",6,30,10,44,8,0.169,8.6,0.41744,0.87384,"Raffinose_F","Glycerol","Tree.exudate"
"17699",6,31,10,15,0,0.058,2.9,0.01989,1,"Raffinose_F","Erythritol","Tree.exudate"
"17700",6,32,10,30,4,0.115,5.9,0.16097,0.95541,"Raffinose_F","Ribitol","Tree.exudate"
"17701",6,34,10,43,8,0.165,8.4,0.49688,0.82088,"Raffinose_F","D-Mannitol","Tree.exudate"
"17702",6,35,10,44,7,0.169,8.6,0.12616,0.9788,"Raffinose_F","D-Glucitol","Tree.exudate"
"17703",6,37,10,34,7,0.131,6.7,0.72671,0.55958,"Raffinose_F","DL-Lactate","Tree.exudate"
"17704",6,38,10,44,6,0.169,8.6,0.0212,0.99814,"Raffinose_F","Succinate","Tree.exudate"
"17705",6,39,10,27,2,0.104,5.3,0.02312,0.99708,"Raffinose_F","Citrate","Tree.exudate"
"17706",6,40,10,23,5,0.088,4.5,0.759,0.49981,"Raffinose_F","D-Gluconate","Tree.exudate"
"17707",6,41,10,19,2,0.073,3.7,0.18752,0.95324,"Raffinose_F","D-Glucosamine","Tree.exudate"
"17708",6,42,10,7,0,0.027,1.4,0.19419,1,"Raffinose_F","Nitrate","Tree.exudate"
"17709",6,43,10,6,2,0.023,1.2,0.91882,0.33422,"Raffinose_F","Vitamin-free","Tree.exudate"
"17710",6,44,10,20,4,0.077,3.9,0.66611,0.61307,"Raffinose_F","2-Keto-D-gluconate","Tree.exudate"
"17711",6,46,10,51,10,0.196,10,1,1,"Raffinose_F","Growth at 19°C","Tree.exudate"
"17712",6,47,10,51,10,0.196,10,1,1,"Raffinose_F","Growth at 25°C","Tree.exudate"
"17713",6,48,10,48,10,0.185,9.4,1,0.51188,"Raffinose_F","Growth at 30°C","Tree.exudate"
"17714",6,49,10,27,4,0.104,5.3,0.28721,0.89765,"Raffinose_F","Growth at 37°C","Tree.exudate"
"17715",7,8,13,51,13,0.255,13,1,1,"Trehalose_F","Glucose","Tree.exudate"
"17716",7,9,13,6,3,0.03,1.5,0.96928,0.16469,"Trehalose_F","Inulin","Tree.exudate"
"17717",7,10,13,32,9,0.16,8.2,0.81268,0.41559,"Trehalose_F","Sucrose","Tree.exudate"
"17718",7,11,13,14,4,0.07,3.6,0.753,0.50848,"Trehalose_F","Raffinose","Tree.exudate"
"17719",7,12,13,5,2,0.025,1.3,0.90229,0.37782,"Trehalose_F","Melibiose","Tree.exudate"
"17720",7,13,13,24,10,0.12,6.1,0.998,0.01404,"Trehalose_F","Galactose","Tree.exudate"
"17721",7,15,13,34,12,0.17,8.7,0.99805,0.02152,"Trehalose_F","Trehalose","Tree.exudate"
"17722",7,16,13,26,9,0.13,6.6,0.96895,0.11404,"Trehalose_F","Maltose","Tree.exudate"
"17723",7,17,13,24,9,0.12,6.1,0.98596,0.06222,"Trehalose_F","Melezitose","Tree.exudate"
"17724",7,18,13,26,9,0.13,6.6,0.96895,0.11404,"Trehalose_F","Methyl-?-D-glucoside","Tree.exudate"
"17725",7,19,13,7,4,0.035,1.8,0.99161,0.06049,"Trehalose_F","Soluble Starch","Tree.exudate"
"17726",7,20,13,32,10,0.16,8.2,0.94394,0.18732,"Trehalose_F","Cellobiose","Tree.exudate"
"17727",7,21,13,32,10,0.16,8.2,0.94394,0.18732,"Trehalose_F","Salicin","Tree.exudate"
"17728",7,22,13,29,8,0.145,7.4,0.76209,0.47524,"Trehalose_F","L-Sorbose","Tree.exudate"
"17729",7,23,13,16,5,0.08,4.1,0.8378,0.37806,"Trehalose_F","L-Rhamnose","Tree.exudate"
"17730",7,24,13,35,11,0.175,8.9,0.96887,0.13626,"Trehalose_F","D-Xylose","Tree.exudate"
"17731",7,25,13,15,8,0.075,3.8,0.99933,0.00576,"Trehalose_F","L-Arabinose","Tree.exudate"
"17732",7,26,13,14,6,0.07,3.6,0.9802,0.08471,"Trehalose_F","D-Arabinose","Tree.exudate"
"17733",7,27,13,21,8,0.105,5.4,0.97974,0.08115,"Trehalose_F","D-Ribose","Tree.exudate"
"17734",7,28,13,10,3,0.05,2.5,0.78385,0.49863,"Trehalose_F","Methanol","Tree.exudate"
"17735",7,29,13,48,12,0.24,12.2,0.59491,0.84394,"Trehalose_F","Ethanol","Tree.exudate"
"17736",7,30,13,44,12,0.22,11.2,0.89099,0.41899,"Trehalose_F","Glycerol","Tree.exudate"
"17737",7,31,13,15,7,0.075,3.8,0.99424,0.03208,"Trehalose_F","Erythritol","Tree.exudate"
"17738",7,32,13,30,12,0.15,7.6,0.99975,0.00407,"Trehalose_F","Ribitol","Tree.exudate"
"17739",7,33,13,4,3,0.02,1,0.99714,0.04635,"Trehalose_F","Galactitol","Tree.exudate"
"17740",7,34,13,43,13,0.215,11,1,0.0768,"Trehalose_F","D-Mannitol","Tree.exudate"
"17741",7,35,13,44,13,0.22,11.2,1,0.10901,"Trehalose_F","D-Glucitol","Tree.exudate"
"17742",7,37,13,34,8,0.17,8.7,0.44744,0.78846,"Trehalose_F","DL-Lactate","Tree.exudate"
"17743",7,38,13,44,12,0.22,11.2,0.89099,0.41899,"Trehalose_F","Succinate","Tree.exudate"
"17744",7,39,13,27,7,0.135,6.9,0.65297,0.59799,"Trehalose_F","Citrate","Tree.exudate"
"17745",7,40,13,23,8,0.115,5.9,0.95584,0.14534,"Trehalose_F","D-Gluconate","Tree.exudate"
"17746",7,41,13,19,10,0.095,4.8,0.99992,0.00104,"Trehalose_F","D-Glucosamine","Tree.exudate"
"17747",7,42,13,7,1,0.035,1.8,0.41899,0.89099,"Trehalose_F","Nitrate","Tree.exudate"
"17748",7,43,13,6,0,0.03,1.5,0.15329,1,"Trehalose_F","Vitamin-free","Tree.exudate"
"17749",7,44,13,20,8,0.1,5.1,0.98699,0.05795,"Trehalose_F","2-Keto-D-gluconate","Tree.exudate"
"17750",7,46,13,51,13,0.255,13,1,1,"Trehalose_F","Growth at 19°C","Tree.exudate"
"17751",7,47,13,51,13,0.255,13,1,1,"Trehalose_F","Growth at 25°C","Tree.exudate"
"17752",7,48,13,48,13,0.24,12.2,1,0.40509,"Trehalose_F","Growth at 30°C","Tree.exudate"
"17753",7,49,13,27,9,0.135,6.9,0.95567,0.1489,"Trehalose_F","Growth at 37°C","Tree.exudate"
"17754",8,9,51,6,6,0.118,6,1,1,"Glucose","Inulin","Tree.exudate"
"17755",8,10,51,32,32,0.627,32,1,1,"Glucose","Sucrose","Tree.exudate"
"17756",8,11,51,14,14,0.275,14,1,1,"Glucose","Raffinose","Tree.exudate"
"17757",8,12,51,5,5,0.098,5,1,1,"Glucose","Melibiose","Tree.exudate"
"17758",8,13,51,24,24,0.471,24,1,1,"Glucose","Galactose","Tree.exudate"
"17759",8,14,51,3,3,0.059,3,1,1,"Glucose","Lactose","Tree.exudate"
"17760",8,15,51,34,34,0.667,34,1,1,"Glucose","Trehalose","Tree.exudate"
"17761",8,16,51,26,26,0.51,26,1,1,"Glucose","Maltose","Tree.exudate"
"17762",8,17,51,24,24,0.471,24,1,1,"Glucose","Melezitose","Tree.exudate"
"17763",8,18,51,26,26,0.51,26,1,1,"Glucose","Methyl-?-D-glucoside","Tree.exudate"
"17764",8,19,51,7,7,0.137,7,1,1,"Glucose","Soluble Starch","Tree.exudate"
"17765",8,20,51,32,32,0.627,32,1,1,"Glucose","Cellobiose","Tree.exudate"
"17766",8,21,51,32,32,0.627,32,1,1,"Glucose","Salicin","Tree.exudate"
"17767",8,22,51,29,29,0.569,29,1,1,"Glucose","L-Sorbose","Tree.exudate"
"17768",8,23,51,16,16,0.314,16,1,1,"Glucose","L-Rhamnose","Tree.exudate"
"17769",8,24,51,35,35,0.686,35,1,1,"Glucose","D-Xylose","Tree.exudate"
"17770",8,25,51,15,15,0.294,15,1,1,"Glucose","L-Arabinose","Tree.exudate"
"17771",8,26,51,14,14,0.275,14,1,1,"Glucose","D-Arabinose","Tree.exudate"
"17772",8,27,51,21,21,0.412,21,1,1,"Glucose","D-Ribose","Tree.exudate"
"17773",8,28,51,10,10,0.196,10,1,1,"Glucose","Methanol","Tree.exudate"
"17774",8,29,51,48,48,0.941,48,1,1,"Glucose","Ethanol","Tree.exudate"
"17775",8,30,51,44,44,0.863,44,1,1,"Glucose","Glycerol","Tree.exudate"
"17776",8,31,51,15,15,0.294,15,1,1,"Glucose","Erythritol","Tree.exudate"
"17777",8,32,51,30,30,0.588,30,1,1,"Glucose","Ribitol","Tree.exudate"
"17778",8,33,51,4,4,0.078,4,1,1,"Glucose","Galactitol","Tree.exudate"
"17779",8,34,51,43,43,0.843,43,1,1,"Glucose","D-Mannitol","Tree.exudate"
"17780",8,35,51,44,44,0.863,44,1,1,"Glucose","D-Glucitol","Tree.exudate"
"17781",8,36,51,1,1,0.02,1,1,1,"Glucose","myo-Inositol","Tree.exudate"
"17782",8,37,51,34,34,0.667,34,1,1,"Glucose","DL-Lactate","Tree.exudate"
"17783",8,38,51,44,44,0.863,44,1,1,"Glucose","Succinate","Tree.exudate"
"17784",8,39,51,27,27,0.529,27,1,1,"Glucose","Citrate","Tree.exudate"
"17785",8,40,51,23,23,0.451,23,1,1,"Glucose","D-Gluconate","Tree.exudate"
"17786",8,41,51,19,19,0.373,19,1,1,"Glucose","D-Glucosamine","Tree.exudate"
"17787",8,42,51,7,7,0.137,7,1,1,"Glucose","Nitrate","Tree.exudate"
"17788",8,43,51,6,6,0.118,6,1,1,"Glucose","Vitamin-free","Tree.exudate"
"17789",8,44,51,20,20,0.392,20,1,1,"Glucose","2-Keto-D-gluconate","Tree.exudate"
"17790",8,45,51,2,2,0.039,2,1,1,"Glucose","Starch formation","Tree.exudate"
"17791",8,46,51,51,51,1,51,1,1,"Glucose","Growth at 19°C","Tree.exudate"
"17792",8,47,51,51,51,1,51,1,1,"Glucose","Growth at 25°C","Tree.exudate"
"17793",8,48,51,48,48,0.941,48,1,1,"Glucose","Growth at 30°C","Tree.exudate"
"17794",8,49,51,27,27,0.529,27,1,1,"Glucose","Growth at 37°C","Tree.exudate"
"17795",9,10,6,32,5,0.074,3.8,0.94968,0.26277,"Inulin","Sucrose","Tree.exudate"
"17796",9,11,6,14,5,0.032,1.6,0.99983,0.00428,"Inulin","Raffinose","Tree.exudate"
"17797",9,13,6,24,6,0.055,2.8,1,0.00747,"Inulin","Galactose","Tree.exudate"
"17798",9,15,6,34,6,0.078,4,1,0.07468,"Inulin","Trehalose","Tree.exudate"
"17799",9,16,6,26,4,0.06,3.1,0.8959,0.35313,"Inulin","Maltose","Tree.exudate"
"17800",9,17,6,24,4,0.055,2.8,0.9288,0.27829,"Inulin","Melezitose","Tree.exudate"
"17801",9,18,6,26,4,0.06,3.1,0.8959,0.35313,"Inulin","Methyl-?-D-glucoside","Tree.exudate"
"17802",9,20,6,32,5,0.074,3.8,0.94968,0.26277,"Inulin","Cellobiose","Tree.exudate"
"17803",9,21,6,32,5,0.074,3.8,0.94968,0.26277,"Inulin","Salicin","Tree.exudate"
"17804",9,22,6,29,5,0.067,3.4,0.97362,0.17144,"Inulin","L-Sorbose","Tree.exudate"
"17805",9,23,6,16,3,0.037,1.9,0.93094,0.27258,"Inulin","L-Rhamnose","Tree.exudate"
"17806",9,24,6,35,5,0.081,4.1,0.90987,0.37854,"Inulin","D-Xylose","Tree.exudate"
"17807",9,25,6,15,3,0.035,1.8,0.94597,0.23442,"Inulin","L-Arabinose","Tree.exudate"
"17808",9,26,6,14,3,0.032,1.6,0.9587,0.19834,"Inulin","D-Arabinose","Tree.exudate"
"17809",9,27,6,21,4,0.048,2.5,0.96309,0.18147,"Inulin","D-Ribose","Tree.exudate"
"17810",9,28,6,10,1,0.023,1.2,0.66578,0.75033,"Inulin","Methanol","Tree.exudate"
"17811",9,29,6,48,6,0.111,5.6,1,0.68139,"Inulin","Ethanol","Tree.exudate"
"17812",9,30,6,44,5,0.101,5.2,0.60804,0.81408,"Inulin","Glycerol","Tree.exudate"
"17813",9,31,6,15,2,0.035,1.8,0.76558,0.57785,"Inulin","Erythritol","Tree.exudate"
"17814",9,32,6,30,5,0.069,3.5,0.96703,0.19914,"Inulin","Ribitol","Tree.exudate"
"17815",9,34,6,43,6,0.099,5.1,1,0.33851,"Inulin","D-Mannitol","Tree.exudate"
"17816",9,35,6,44,6,0.101,5.2,1,0.39196,"Inulin","D-Glucitol","Tree.exudate"
"17817",9,37,6,34,4,0.078,4,0.66266,0.68755,"Inulin","DL-Lactate","Tree.exudate"
"17818",9,38,6,44,6,0.101,5.2,1,0.39196,"Inulin","Succinate","Tree.exudate"
"17819",9,39,6,27,3,0.062,3.2,0.60702,0.72171,"Inulin","Citrate","Tree.exudate"
"17820",9,40,6,23,5,0.053,2.7,0.99439,0.05792,"Inulin","D-Gluconate","Tree.exudate"
"17821",9,41,6,19,4,0.044,2.2,0.97783,0.12892,"Inulin","D-Glucosamine","Tree.exudate"
"17822",9,44,6,20,5,0.046,2.4,0.99785,0.02884,"Inulin","2-Keto-D-gluconate","Tree.exudate"
"17823",9,46,6,51,6,0.118,6,1,1,"Inulin","Growth at 19°C","Tree.exudate"
"17824",9,47,6,51,6,0.118,6,1,1,"Inulin","Growth at 25°C","Tree.exudate"
"17825",9,48,6,48,6,0.111,5.6,1,0.68139,"Inulin","Growth at 30°C","Tree.exudate"
"17826",9,49,6,27,4,0.062,3.2,0.87598,0.39298,"Inulin","Growth at 37°C","Tree.exudate"
"17827",10,11,32,14,14,0.172,8.8,1,0.00036,"Sucrose","Raffinose","Tree.exudate"
"17828",10,12,32,5,5,0.062,3.1,1,0.08573,"Sucrose","Melibiose","Tree.exudate"
"17829",10,13,32,24,20,0.295,15.1,0.99941,0.00441,"Sucrose","Galactose","Tree.exudate"
"17830",10,14,32,3,3,0.037,1.9,1,0.23818,"Sucrose","Lactose","Tree.exudate"
"17831",10,15,32,34,24,0.418,21.3,0.97356,0.09223,"Sucrose","Trehalose","Tree.exudate"
"17832",10,16,32,26,24,0.32,16.3,1,1e-05,"Sucrose","Maltose","Tree.exudate"
"17833",10,17,32,24,22,0.295,15.1,1,5e-05,"Sucrose","Melezitose","Tree.exudate"
"17834",10,18,32,26,24,0.32,16.3,1,1e-05,"Sucrose","Methyl-?-D-glucoside","Tree.exudate"
"17835",10,19,32,7,6,0.086,4.4,0.97093,0.17779,"Sucrose","Soluble Starch","Tree.exudate"
"17836",10,20,32,32,23,0.394,20.1,0.97954,0.07393,"Sucrose","Cellobiose","Tree.exudate"
"17837",10,21,32,32,23,0.394,20.1,0.97954,0.07393,"Sucrose","Salicin","Tree.exudate"
"17838",10,22,32,29,21,0.357,18.2,0.97342,0.08906,"Sucrose","L-Sorbose","Tree.exudate"
"17839",10,23,32,16,8,0.197,10,0.16821,0.9426,"Sucrose","L-Rhamnose","Tree.exudate"
"17840",10,24,32,35,25,0.431,22,0.98594,0.0574,"Sucrose","D-Xylose","Tree.exudate"
"17841",10,25,32,15,12,0.185,9.4,0.97838,0.09023,"Sucrose","L-Arabinose","Tree.exudate"
"17842",10,26,32,14,9,0.172,8.8,0.67452,0.57779,"Sucrose","D-Arabinose","Tree.exudate"
"17843",10,27,32,21,15,0.258,13.2,0.91523,0.21888,"Sucrose","D-Ribose","Tree.exudate"
"17844",10,28,32,10,3,0.123,6.3,0.02273,0.99683,"Sucrose","Methanol","Tree.exudate"
"17845",10,29,32,48,30,0.591,30.1,0.69071,0.76182,"Sucrose","Ethanol","Tree.exudate"
"17846",10,30,32,44,29,0.541,27.6,0.94225,0.22381,"Sucrose","Glycerol","Tree.exudate"
"17847",10,31,32,15,11,0.185,9.4,0.90977,0.24707,"Sucrose","Erythritol","Tree.exudate"
"17848",10,32,32,30,20,0.369,18.8,0.83805,0.34419,"Sucrose","Ribitol","Tree.exudate"
"17849",10,33,32,4,3,0.049,2.5,0.8561,0.52101,"Sucrose","Galactitol","Tree.exudate"
"17850",10,34,32,43,27,0.529,27,0.66675,0.6397,"Sucrose","D-Mannitol","Tree.exudate"
"17851",10,35,32,44,27,0.541,27.6,0.47522,0.82221,"Sucrose","D-Glucitol","Tree.exudate"
"17852",10,37,32,34,19,0.418,21.3,0.12944,0.96171,"Sucrose","DL-Lactate","Tree.exudate"
"17853",10,38,32,44,27,0.541,27.6,0.47522,0.82221,"Sucrose","Succinate","Tree.exudate"
"17854",10,39,32,27,19,0.332,16.9,0.93141,0.18295,"Sucrose","Citrate","Tree.exudate"
"17855",10,40,32,23,18,0.283,14.4,0.99193,0.03593,"Sucrose","D-Gluconate","Tree.exudate"
"17856",10,41,32,19,15,0.234,11.9,0.98579,0.05946,"Sucrose","D-Glucosamine","Tree.exudate"
"17857",10,42,32,7,2,0.086,4.4,0.05775,0.99207,"Sucrose","Nitrate","Tree.exudate"
"17858",10,43,32,6,4,0.074,3.8,0.73723,0.60421,"Sucrose","Vitamin-free","Tree.exudate"
"17859",10,44,32,20,15,0.246,12.5,0.96175,0.12309,"Sucrose","2-Keto-D-gluconate","Tree.exudate"
"17860",10,45,32,2,1,0.025,1.3,0.61098,0.86588,"Sucrose","Starch formation","Tree.exudate"
"17861",10,46,32,51,32,0.627,32,1,1,"Sucrose","Growth at 19°C","Tree.exudate"
"17862",10,47,32,51,32,0.627,32,1,1,"Sucrose","Growth at 25°C","Tree.exudate"
"17863",10,48,32,48,30,0.591,30.1,0.69071,0.76182,"Sucrose","Growth at 30°C","Tree.exudate"
"17864",10,49,32,27,16,0.332,16.9,0.39975,0.79813,"Sucrose","Growth at 37°C","Tree.exudate"
"17865",11,12,14,5,5,0.027,1.4,1,0.00085,"Raffinose","Melibiose","Tree.exudate"
"17866",11,13,14,24,10,0.129,6.6,0.99356,0.03306,"Raffinose","Galactose","Tree.exudate"
"17867",11,15,14,34,10,0.183,9.3,0.77853,0.46289,"Raffinose","Trehalose","Tree.exudate"
