sp1,sp2,sp1_inc,sp2_inc,obs_cooccur,prob_cooccur,exp_cooccur,p_lt,p_gt,sp1_name,sp2_name,Association
33,50,74,503,47,0.054,44.8,0.74873,0.33748,Fermented,Sucrose,Random
33,51,74,237,34,0.025,21.1,0.99975,0.00062,Fermented,Raffinose,Positive
33,52,74,103,9,0.011,9.2,0.56314,0.5837,Fermented,Melibiose,Random
33,53,74,541,47,0.058,48.2,0.42747,0.66877,Fermented,Galactose,Random
33,54,74,100,8,0.011,8.9,0.45523,0.69011,Fermented,Lactose,Random
33,55,74,578,51,0.062,51.5,0.49741,0.60639,Fermented,Trehalose,Random
33,56,74,468,40,0.05,41.7,0.38506,0.7043,Fermented,Maltose,Random
33,57,74,383,30,0.041,34.1,0.18935,0.87,Fermented,Melezitose,Random
33,58,74,388,28,0.042,34.6,0.06923,0.9581,Fermented,Methyl-?-D-glucoside,Random
33,59,74,196,15,0.021,17.5,0.29269,0.79993,Fermented,Soluble Starch,Random
33,60,74,524,34,0.056,46.7,0.00127,0.99945,Fermented,Cellobiose,Negative
33,61,74,517,34,0.055,46,0.00213,0.99904,Fermented,Salicin,Negative
33,62,74,437,35,0.047,38.9,0.20237,0.85919,Fermented,L-Sorbose,Random
33,63,74,181,6,0.019,16.1,0.00104,0.99972,Fermented,L-Rhamnose,Negative
33,64,74,578,38,0.062,51.5,0.00044,0.99982,Fermented,D-Xylose,Negative
33,65,74,288,18,0.031,25.6,0.03138,0.98349,Fermented,L-Arabinose,Negative
33,66,74,247,14,0.026,22,0.02,0.99047,Fermented,D-Arabinose,Negative
33,67,74,338,28,0.036,30.1,0.34802,0.73898,Fermented,D-Ribose,Random
33,68,74,67,2,0.007,6,0.04864,0.98801,Fermented,Methanol,Negative
33,69,74,700,64,0.075,62.3,0.76057,0.35875,Fermented,Ethanol,Random
33,70,74,737,64,0.079,65.6,0.32024,0.79761,Fermented,Glycerol,Random
33,71,74,220,14,0.024,19.6,0.07689,0.95743,Fermented,Erythritol,Random
33,72,74,501,38,0.054,44.6,0.06492,0.96077,Fermented,Ribitol,Random
33,73,74,100,9,0.011,8.9,0.60246,0.54477,Fermented,Galactitol,Random
33,74,74,672,49,0.072,59.8,0.00125,0.99951,Fermented,D-Mannitol,Negative
33,75,74,659,47,0.071,58.7,0.00073,0.99972,Fermented,D-Glucitol,Negative
33,76,74,75,2,0.008,6.7,0.02666,0.9941,Fermented,myo-Inositol,Negative
33,77,74,381,43,0.041,33.9,0.99028,0.01819,Fermented,DL-Lactate,Positive
33,78,74,692,50,0.074,61.6,0.00037,0.99987,Fermented,Succinate,Negative
33,79,74,513,38,0.055,45.7,0.03704,0.9789,Fermented,Citrate,Negative
33,80,74,459,40,0.049,40.9,0.46218,0.63281,Fermented,D-Gluconate,Random
33,81,74,314,26,0.034,28,0.35962,0.72996,Fermented,D-Glucosamine,Random
33,82,74,144,10,0.015,12.8,0.23139,0.85887,Fermented,Nitrate,Random
33,83,74,161,17,0.017,14.3,0.8357,0.248,Fermented,Vitamin-free,Random
33,84,74,367,34,0.039,32.7,0.67326,0.419,Fermented,2-Keto-D-gluconate,Random
33,85,74,107,5,0.011,9.5,0.0641,0.97441,Fermented,Starch formation,Random
33,86,74,820,74,0.088,73,1,0.35613,Fermented,Growth at 19°C,Random
33,87,74,822,74,0.088,73.2,1,0.43013,Fermented,Growth at 25°C,Random
33,88,74,732,70,0.078,65.2,0.98508,0.04355,Fermented,Growth at 30°C,Positive
33,89,74,345,43,0.037,30.7,0.99914,0.00193,Fermented,Growth at 37°C,Positive
34,41,29,607,22,0.025,21.2,0.70477,0.45857,Wine,Glucose_F,Random
34,42,29,259,6,0.011,9,0.14951,0.93045,Wine,Galactose_F,Random
34,43,29,209,13,0.009,7.3,0.99481,0.01497,Wine,Sucrose_F,Positive
34,44,29,165,7,0.007,5.8,0.79965,0.34829,Wine,Maltose_F,Random
34,45,29,29,1,0.001,1,0.73148,0.64943,Wine,Lactose_F,Random
34,46,29,132,10,0.006,4.6,0.99713,0.00979,Wine,Raffinose_F,Positive
34,47,29,261,8,0.011,9.1,0.41121,0.7389,Wine,Trehalose_F,Random
34,48,29,831,29,0.035,29,1,1,Wine,Glucose,Random
34,49,29,108,3,0.005,3.8,0.46628,0.75106,Wine,Inulin,Random
34,50,29,503,17,0.021,17.6,0.48665,0.66172,Wine,Sucrose,Random
34,51,29,237,12,0.01,8.3,0.95791,0.091,Wine,Raffinose,Random
34,52,29,103,5,0.004,3.6,0.86192,0.28496,Wine,Melibiose,Random
34,53,29,541,16,0.023,18.9,0.1721,0.90814,Wine,Galactose,Random
34,54,29,100,3,0.004,3.5,0.5306,0.69972,Wine,Lactose,Random
34,55,29,578,12,0.024,20.2,0.00127,0.99966,Wine,Trehalose,Negative
34,56,29,468,11,0.02,16.3,0.03322,0.98668,Wine,Maltose,Negative
34,57,29,383,8,0.016,13.4,0.03078,0.98839,Wine,Melezitose,Negative
34,58,29,388,7,0.016,13.5,0.00978,0.99696,Wine,Methyl-?-D-glucoside,Negative
34,59,29,196,3,0.008,6.8,0.06063,0.98163,Wine,Soluble Starch,Random
34,60,29,524,11,0.022,18.3,0.00456,0.9986,Wine,Cellobiose,Negative
34,61,29,517,11,0.022,18,0.00606,0.99807,Wine,Salicin,Negative
34,62,29,437,14,0.018,15.3,0.38739,0.74641,Wine,L-Sorbose,Random
34,63,29,181,1,0.008,6.3,0.00661,0.9993,Wine,L-Rhamnose,Negative
34,64,29,578,11,0.024,20.2,0.00034,0.99992,Wine,D-Xylose,Negative
34,65,29,288,5,0.012,10.1,0.03072,0.98988,Wine,L-Arabinose,Negative
34,66,29,247,4,0.01,8.6,0.03799,0.98808,Wine,D-Arabinose,Negative
34,67,29,338,9,0.014,11.8,0.1894,0.89927,Wine,D-Ribose,Random
34,68,29,67,0,0.003,2.3,0.0836,1,Wine,Methanol,Random
34,69,29,700,23,0.029,24.4,0.30033,0.84246,Wine,Ethanol,Random
34,70,29,737,23,0.031,25.7,0.09843,0.96354,Wine,Glycerol,Random
34,71,29,220,4,0.009,7.7,0.08112,0.97071,Wine,Erythritol,Random
34,72,29,501,12,0.021,17.5,0.02829,0.98886,Wine,Ribitol,Negative
34,73,29,100,5,0.004,3.5,0.87594,0.26371,Wine,Galactitol,Random
34,74,29,672,14,0.028,23.5,6.00E-05,0.99999,Wine,D-Mannitol,Negative
34,75,29,659,15,0.028,23,0.00067,0.99984,Wine,D-Glucitol,Negative
34,76,29,75,1,0.003,2.6,0.24426,0.93875,Wine,myo-Inositol,Random
34,77,29,381,16,0.016,13.3,0.88774,0.20134,Wine,DL-Lactate,Random
34,78,29,692,18,0.029,24.1,0.00441,0.9988,Wine,Succinate,Negative
34,79,29,513,13,0.022,17.9,0.04508,0.98092,Wine,Citrate,Negative
34,80,29,459,9,0.019,16,0.00656,0.99794,Wine,D-Gluconate,Negative
34,81,29,314,10,0.013,11,0.43509,0.71121,Wine,D-Glucosamine,Random
34,82,29,144,3,0.006,5,0.23013,0.90408,Wine,Nitrate,Random
34,83,29,161,9,0.007,5.6,0.96216,0.08872,Wine,Vitamin-free,Random
34,84,29,367,11,0.015,12.8,0.31161,0.80949,Wine,2-Keto-D-gluconate,Random
34,85,29,107,2,0.004,3.7,0.25498,0.90691,Wine,Starch formation,Random
34,86,29,820,29,0.034,28.6,1,0.67493,Wine,Growth at 19°C,Random
34,87,29,822,29,0.035,28.7,1,0.72523,Wine,Growth at 25°C,Random
34,88,29,732,28,0.031,25.5,0.9764,0.11986,Wine,Growth at 30°C,Random
34,89,29,345,19,0.014,12,0.99778,0.00693,Wine,Growth at 37°C,Positive
35,41,26,607,23,0.023,19,0.98559,0.05005,Beer,Glucose_F,Random
35,42,26,259,13,0.01,8.1,0.98774,0.03246,Beer,Galactose_F,Positive
35,43,26,209,14,0.008,6.5,0.99967,0.00137,Beer,Sucrose_F,Positive
35,44,26,165,9,0.006,5.2,0.97965,0.05403,Beer,Maltose_F,Random
35,46,26,132,11,0.005,4.1,0.99979,0.00099,Beer,Raffinose_F,Positive
35,47,26,261,7,0.01,8.2,0.39686,0.75846,Beer,Trehalose_F,Random
35,48,26,831,26,0.031,26,1,1,Beer,Glucose,Random
35,49,26,108,5,0.004,3.4,0.89116,0.24096,Beer,Inulin,Random
35,50,26,503,15,0.019,15.7,0.45617,0.69621,Beer,Sucrose,Random
35,51,26,237,12,0.009,7.4,0.98472,0.03965,Beer,Raffinose,Positive
35,52,26,103,2,0.004,3.2,0.35458,0.85435,Beer,Melibiose,Random
35,53,26,541,18,0.02,16.9,0.74049,0.41298,Beer,Galactose,Random
35,54,26,100,4,0.004,3.1,0.80638,0.38322,Beer,Lactose,Random
35,55,26,578,15,0.022,18.1,0.13251,0.93633,Beer,Trehalose,Random
35,56,26,468,11,0.018,14.6,0.10383,0.95144,Beer,Maltose,Random
35,57,26,383,10,0.014,12,0.27815,0.83948,Beer,Melezitose,Random
35,58,26,388,8,0.015,12.1,0.07169,0.96982,Beer,Methyl-?-D-glucoside,Random
35,59,26,196,2,0.007,6.1,0.0346,0.99242,Beer,Soluble Starch,Negative
35,60,26,524,11,0.02,16.4,0.02334,0.99155,Beer,Cellobiose,Negative
35,61,26,517,11,0.019,16.2,0.02897,0.98915,Beer,Salicin,Negative
35,62,26,437,13,0.016,13.7,0.47132,0.68059,Beer,L-Sorbose,Random
35,63,26,181,3,0.007,5.7,0.14664,0.94641,Beer,L-Rhamnose,Random
35,64,26,578,10,0.022,18.1,0.00085,0.9998,Beer,D-Xylose,Negative
35,65,26,288,5,0.011,9,0.06648,0.97545,Beer,L-Arabinose,Random
35,66,26,247,2,0.009,7.7,0.00663,0.9989,Beer,D-Arabinose,Negative
35,67,26,338,9,0.013,10.6,0.33536,0.79879,Beer,D-Ribose,Random
35,68,26,67,0,0.003,2.1,0.10854,1,Beer,Methanol,Random
35,69,26,700,24,0.026,21.9,0.93516,0.19494,Beer,Ethanol,Random
35,70,26,737,23,0.028,23.1,0.57962,0.6622,Beer,Glycerol,Random
35,71,26,220,2,0.008,6.9,0.01641,0.99686,Beer,Erythritol,Negative
35,72,26,501,11,0.019,15.7,0.04593,0.98146,Beer,Ribitol,Negative
35,73,26,100,2,0.004,3.1,0.37577,0.84189,Beer,Galactitol,Random
35,74,26,672,16,0.025,21,0.01574,0.99511,Beer,D-Mannitol,Negative
35,75,26,659,14,0.025,20.6,0.00272,0.99931,Beer,D-Glucitol,Negative
35,76,26,75,1,0.003,2.3,0.30137,0.91783,Beer,myo-Inositol,Random
35,77,26,381,18,0.014,11.9,0.99595,0.01263,Beer,DL-Lactate,Positive
35,78,26,692,17,0.026,21.7,0.01925,0.99408,Beer,Succinate,Negative
35,79,26,513,12,0.019,16.1,0.07433,0.96735,Beer,Citrate,Random
35,80,26,459,9,0.017,14.4,0.02584,0.99064,Beer,D-Gluconate,Negative
35,81,26,314,8,0.012,9.8,0.29751,0.82983,Beer,D-Glucosamine,Random
35,82,26,144,2,0.005,4.5,0.143,0.95655,Beer,Nitrate,Random
35,83,26,161,6,0.006,5,0.7763,0.39016,Beer,Vitamin-free,Random
35,84,26,367,7,0.014,11.5,0.05283,0.97949,Beer,2-Keto-D-gluconate,Random
35,85,26,107,2,0.004,3.3,0.32756,0.86964,Beer,Starch formation,Random
35,86,26,820,26,0.031,25.7,1,0.70341,Beer,Growth at 19°C,Random
35,87,26,822,26,0.031,25.7,1,0.75014,Beer,Growth at 25°C,Random
35,88,26,732,24,0.028,22.9,0.83753,0.383,Beer,Growth at 30°C,Random
35,89,26,345,11,0.013,10.8,0.61584,0.54293,Beer,Growth at 37°C,Random
36,41,11,607,10,0.01,8,0.96919,0.15799,Tequilla,Glucose_F,Random
36,42,11,259,7,0.004,3.4,0.9947,0.02592,Tequilla,Galactose_F,Positive
36,43,11,209,6,0.003,2.8,0.99255,0.03432,Tequilla,Sucrose_F,Positive
36,44,11,165,6,0.003,2.2,0.99826,0.01073,Tequilla,Maltose_F,Positive
36,46,11,132,3,0.002,1.7,0.91862,0.24768,Tequilla,Raffinose_F,Random
36,47,11,261,8,0.004,3.5,0.99922,0.00559,Tequilla,Trehalose_F,Positive
36,48,11,831,11,0.013,11,1,1,Tequilla,Glucose,Random
36,49,11,108,3,0.002,1.4,0.95693,0.16194,Tequilla,Inulin,Random
36,50,11,503,8,0.008,6.7,0.87552,0.30755,Tequilla,Sucrose,Random
36,51,11,237,3,0.004,3.1,0.61319,0.64935,Tequilla,Raffinose,Random
36,52,11,103,0,0.002,1.4,0.23106,1,Tequilla,Melibiose,Random
36,53,11,541,9,0.009,7.2,0.93981,0.20036,Tequilla,Galactose,Random
36,54,11,100,1,0.002,1.3,0.61078,0.75817,Tequilla,Lactose,Random
36,55,11,578,9,0.009,7.7,0.89439,0.29984,Tequilla,Trehalose,Random
36,56,11,468,8,0.007,6.2,0.92433,0.21458,Tequilla,Maltose,Random
36,57,11,383,8,0.006,5.1,0.98283,0.06908,Tequilla,Melezitose,Random
36,58,11,388,7,0.006,5.1,0.9253,0.20343,Tequilla,Methyl-?-D-glucoside,Random
36,59,11,196,2,0.003,2.6,0.49906,0.77392,Tequilla,Soluble Starch,Random
36,60,11,524,7,0.008,6.9,0.62821,0.61706,Tequilla,Cellobiose,Random
36,61,11,517,7,0.008,6.8,0.65025,0.59402,Tequilla,Salicin,Random
36,62,11,437,9,0.007,5.8,0.99107,0.04624,Tequilla,L-Sorbose,Positive
36,63,11,181,2,0.003,2.4,0.55807,0.72942,Tequilla,L-Rhamnose,Random
36,64,11,578,8,0.009,7.7,0.70016,0.55642,Tequilla,D-Xylose,Random
36,65,11,288,4,0.005,3.8,0.67809,0.56569,Tequilla,L-Arabinose,Random
36,66,11,247,6,0.004,3.3,0.98018,0.07378,Tequilla,D-Arabinose,Random
36,67,11,338,5,0.005,4.5,0.7397,0.48593,Tequilla,D-Ribose,Random
36,69,11,700,10,0.011,9.3,0.85036,0.46214,Tequilla,Ethanol,Random
36,70,11,737,9,0.012,9.8,0.35871,0.88181,Tequilla,Glycerol,Random
36,71,11,220,2,0.004,2.9,0.40934,0.8334,Tequilla,Erythritol,Random
36,72,11,501,8,0.008,6.6,0.87882,0.30175,Tequilla,Ribitol,Random
36,73,11,100,1,0.002,1.3,0.61078,0.75817,Tequilla,Galactitol,Random
36,74,11,672,9,0.011,8.9,0.65332,0.64634,Tequilla,D-Mannitol,Random
36,75,11,659,9,0.01,8.7,0.69987,0.59409,Tequilla,D-Glucitol,Random
36,77,11,381,6,0.006,5,0.81251,0.38824,Tequilla,DL-Lactate,Random
36,78,11,692,9,0.011,9.2,0.5729,0.72549,Tequilla,Succinate,Random
36,79,11,513,6,0.008,6.8,0.41923,0.79177,Tequilla,Citrate,Random
36,80,11,459,7,0.007,6.1,0.80621,0.40254,Tequilla,D-Gluconate,Random
36,81,11,314,5,0.005,4.2,0.80149,0.40598,Tequilla,D-Glucosamine,Random
36,82,11,144,1,0.002,1.9,0.40602,0.87843,Tequilla,Nitrate,Random
36,83,11,161,1,0.003,2.1,0.33922,0.9079,Tequilla,Vitamin-free,Random
36,84,11,367,8,0.006,4.9,0.98766,0.05321,Tequilla,2-Keto-D-gluconate,Random
36,85,11,107,0,0.002,1.4,0.21738,1,Tequilla,Starch formation,Random
36,86,11,820,11,0.013,10.9,1,0.86288,Tequilla,Growth at 19°C,Random
36,87,11,822,11,0.013,10.9,1,0.88646,Tequilla,Growth at 25°C,Random
36,88,11,732,11,0.012,9.7,1,0.24552,Tequilla,Growth at 30°C,Random
36,89,11,345,8,0.005,4.6,0.99241,0.0361,Tequilla,Growth at 37°C,Positive
37,41,17,607,16,0.015,12.4,0.99549,0.03358,Cider,Glucose_F,Positive
37,42,17,259,5,0.006,5.3,0.55504,0.65284,Cider,Galactose_F,Random
37,43,17,209,5,0.005,4.3,0.76252,0.43192,Cider,Sucrose_F,Random
37,44,17,165,4,0.004,3.4,0.76482,0.44552,Cider,Maltose_F,Random
37,46,17,132,3,0.003,2.7,0.72173,0.52284,Cider,Raffinose_F,Random
37,47,17,261,8,0.006,5.3,0.9486,0.12823,Cider,Trehalose_F,Random
37,48,17,831,17,0.02,17,1,1,Cider,Glucose,Random
37,49,17,108,1,0.003,2.2,0.32907,0.90851,Cider,Inulin,Random
37,50,17,503,10,0.012,10.3,0.53489,0.65872,Cider,Sucrose,Random
37,51,17,237,4,0.006,4.8,0.44012,0.76155,Cider,Raffinose,Random
37,52,17,103,2,0.003,2.1,0.64617,0.64371,Cider,Melibiose,Random
37,53,17,541,10,0.013,11.1,0.37692,0.7921,Cider,Galactose,Random
37,54,17,100,2,0.002,2,0.66408,0.62664,Cider,Lactose,Random
37,55,17,578,11,0.014,11.8,0.41881,0.76456,Cider,Trehalose,Random
37,56,17,468,10,0.012,9.6,0.67271,0.51858,Cider,Maltose,Random
37,57,17,383,9,0.009,7.8,0.79363,0.37032,Cider,Melezitose,Random
37,58,17,388,9,0.01,7.9,0.77876,0.38976,Cider,Methyl-?-D-glucoside,Random
37,59,17,196,5,0.005,4,0.80899,0.37161,Cider,Soluble Starch,Random
37,60,17,524,12,0.013,10.7,0.8156,0.35353,Cider,Cellobiose,Random
37,61,17,517,12,0.013,10.6,0.83412,0.32682,Cider,Salicin,Random
37,62,17,437,10,0.011,8.9,0.777,0.39368,Cider,L-Sorbose,Random
37,63,17,181,3,0.004,3.7,0.4743,0.7528,Cider,L-Rhamnose,Random
37,64,17,578,11,0.014,11.8,0.41881,0.76456,Cider,D-Xylose,Random
37,65,17,288,3,0.007,5.9,0.10565,0.96651,Cider,L-Arabinose,Random
37,66,17,247,4,0.006,5.1,0.39673,0.79384,Cider,D-Arabinose,Random
37,67,17,338,6,0.008,6.9,0.42423,0.75672,Cider,D-Ribose,Random
37,68,17,67,1,0.002,1.4,0.59555,0.76393,Cider,Methanol,Random
37,69,17,700,15,0.017,14.3,0.77667,0.48272,Cider,Ethanol,Random
37,70,17,737,15,0.018,15.1,0.59083,0.69971,Cider,Glycerol,Random
37,71,17,220,4,0.005,4.5,0.51708,0.6994,Cider,Erythritol,Random
37,72,17,501,10,0.012,10.2,0.54313,0.65101,Cider,Ribitol,Random
37,73,17,100,1,0.002,2,0.37336,0.88946,Cider,Galactitol,Random
37,74,17,672,12,0.017,13.7,0.21111,0.91329,Cider,D-Mannitol,Random
37,75,17,659,13,0.016,13.5,0.48098,0.73556,Cider,D-Glucitol,Random
37,76,17,75,1,0.002,1.5,0.53647,0.80298,Cider,myo-Inositol,Random
37,77,17,381,12,0.009,7.8,0.99021,0.03385,Cider,DL-Lactate,Positive
37,78,17,692,14,0.017,14.2,0.56094,0.68706,Cider,Succinate,Random
37,79,17,513,11,0.013,10.5,0.68799,0.50667,Cider,Citrate,Random
37,80,17,459,10,0.011,9.4,0.70506,0.48184,Cider,D-Gluconate,Random
37,81,17,314,9,0.008,6.4,0.938,0.14722,Cider,D-Glucosamine,Random
37,82,17,144,7,0.004,2.9,0.99595,0.017,Cider,Nitrate,Positive
37,83,17,161,3,0.004,3.3,0.57491,0.66991,Cider,Vitamin-free,Random
37,84,17,367,9,0.009,7.5,0.83723,0.31033,Cider,2-Keto-D-gluconate,Random
37,85,17,107,0,0.003,2.2,0.09369,1,Cider,Starch formation,Random
37,86,17,820,17,0.02,16.8,1,0.79552,Cider,Growth at 19°C,Random
37,87,17,822,17,0.02,16.8,1,0.8295,Cider,Growth at 25°C,Random
37,88,17,732,15,0.018,15,0.62083,0.67004,Cider,Growth at 30°C,Random
37,89,17,345,3,0.008,7.1,0.03419,0.99159,Cider,Growth at 37°C,Negative
38,41,11,607,7,0.01,8,0.34122,0.85301,Wood,Glucose_F,Random
38,42,11,259,4,0.004,3.4,0.76455,0.46487,Wood,Galactose_F,Random
38,43,11,209,3,0.003,2.8,0.70997,0.55041,Wood,Sucrose_F,Random
38,44,11,165,3,0.003,2.2,0.8434,0.37777,Wood,Maltose_F,Random
38,46,11,132,1,0.002,1.7,0.45767,0.85271,Wood,Raffinose_F,Random
38,47,11,261,4,0.004,3.5,0.75892,0.47195,Wood,Trehalose_F,Random
38,48,11,831,11,0.013,11,1,1,Wood,Glucose,Random
38,49,11,108,2,0.002,1.4,0.83806,0.42922,Wood,Inulin,Random
38,50,11,503,7,0.008,6.7,0.69245,0.54747,Wood,Sucrose,Random
38,51,11,237,5,0.004,3.1,0.93863,0.17749,Wood,Raffinose,Random
38,52,11,103,3,0.002,1.4,0.96315,0.14569,Wood,Melibiose,Random
38,53,11,541,7,0.009,7.2,0.57243,0.67179,Wood,Galactose,Random
38,54,11,100,2,0.002,1.3,0.86373,0.38922,Wood,Lactose,Random
38,55,11,578,9,0.009,7.7,0.89439,0.29984,Wood,Trehalose,Random
38,56,11,468,7,0.007,6.2,0.78542,0.43151,Wood,Maltose,Random
38,57,11,383,5,0.006,5.1,0.60542,0.63203,Wood,Melezitose,Random
38,58,11,388,7,0.006,5.1,0.9253,0.20343,Wood,Methyl-?-D-glucoside,Random
38,59,11,196,4,0.003,2.6,0.90821,0.24754,Wood,Soluble Starch,Random
38,60,11,524,10,0.008,6.9,0.99397,0.04561,Wood,Cellobiose,Positive
38,61,11,517,10,0.008,6.8,0.99481,0.04054,Wood,Salicin,Positive
38,62,11,437,7,0.007,5.8,0.85149,0.33452,Wood,L-Sorbose,Random
38,63,11,181,7,0.003,2.4,0.9996,0.0031,Wood,L-Rhamnose,Positive
38,64,11,578,10,0.009,7.7,0.9821,0.10561,Wood,D-Xylose,Random
38,65,11,288,8,0.005,3.8,0.99824,0.011,Wood,L-Arabinose,Positive
38,66,11,247,6,0.004,3.3,0.98018,0.07378,Wood,D-Arabinose,Random
38,67,11,338,8,0.005,4.5,0.99355,0.03167,Wood,D-Ribose,Positive
38,69,11,700,11,0.011,9.3,1,0.14964,Wood,Ethanol,Random
38,70,11,737,11,0.012,9.8,1,0.26475,Wood,Glycerol,Random
38,71,11,220,7,0.004,2.9,0.99834,0.01011,Wood,Erythritol,Positive
38,72,11,501,9,0.008,6.6,0.96928,0.12118,Wood,Ribitol,Random
38,73,11,100,5,0.002,1.3,0.99927,0.00584,Wood,Galactitol,Positive
38,74,11,672,11,0.011,8.9,1,0.09519,Wood,D-Mannitol,Random
38,75,11,659,11,0.01,8.7,1,0.07666,Wood,D-Glucitol,Random
38,77,11,381,8,0.006,5,0.98351,0.06693,Wood,DL-Lactate,Random
38,78,11,692,11,0.011,9.2,1,0.13174,Wood,Succinate,Random
38,79,11,513,10,0.008,6.8,0.99524,0.03787,Wood,Citrate,Positive
38,80,11,459,5,0.007,6.1,0.36004,0.83189,Wood,D-Gluconate,Random
38,81,11,314,3,0.005,4.2,0.34975,0.85054,Wood,D-Glucosamine,Random
38,82,11,144,1,0.002,1.9,0.40602,0.87843,Wood,Nitrate,Random
38,83,11,161,3,0.003,2.1,0.85382,0.36169,Wood,Vitamin-free,Random
38,84,11,367,4,0.006,4.9,0.41857,0.79482,Wood,2-Keto-D-gluconate,Random
38,85,11,107,2,0.002,1.4,0.84136,0.42427,Wood,Starch formation,Random
38,86,11,820,11,0.013,10.9,1,0.86288,Wood,Growth at 19°C,Random
38,87,11,822,11,0.013,10.9,1,0.88646,Wood,Growth at 25°C,Random
38,88,11,732,11,0.012,9.7,1,0.24552,Wood,Growth at 30°C,Random
38,89,11,345,9,0.005,4.6,0.99903,0.00759,Wood,Growth at 37°C,Positive
39,41,20,607,17,0.018,14.6,0.9382,0.16794,Dairy,Glucose_F,Random
39,42,20,259,11,0.008,6.2,0.99339,0.02158,Dairy,Galactose_F,Positive
39,43,20,209,9,0.006,5,0.98656,0.04047,Dairy,Sucrose_F,Positive
39,44,20,165,5,0.005,4,0.81134,0.36344,Dairy,Maltose_F,Random
39,46,20,132,9,0.004,3.2,0.99967,0.00175,Dairy,Raffinose_F,Positive
39,47,20,261,6,0.008,6.3,0.55375,0.63835,Dairy,Trehalose_F,Random
39,48,20,831,20,0.024,20,1,1,Dairy,Glucose,Random
39,49,20,108,6,0.003,2.6,0.99057,0.03505,Dairy,Inulin,Positive
39,50,20,503,12,0.015,12.1,0.56607,0.61563,Dairy,Sucrose,Random
39,51,20,237,9,0.007,5.7,0.96728,0.08406,Dairy,Raffinose,Random
39,52,20,103,2,0.003,2.5,0.53994,0.73209,Dairy,Melibiose,Random
39,53,20,541,16,0.016,13,0.95663,0.11713,Dairy,Galactose,Random
39,54,20,100,5,0.003,2.4,0.97525,0.08104,Dairy,Lactose,Random
39,55,20,578,10,0.017,13.9,0.05056,0.98202,Dairy,Trehalose,Random
39,56,20,468,6,0.014,11.3,0.01494,0.99584,Dairy,Maltose,Negative
39,57,20,383,5,0.011,9.2,0.0434,0.98607,Dairy,Melezitose,Negative
39,58,20,388,6,0.011,9.3,0.09782,0.96135,Dairy,Methyl-?-D-glucoside,Random
39,59,20,196,2,0.006,4.7,0.1135,0.96843,Dairy,Soluble Starch,Random
39,60,20,524,6,0.015,12.6,0.00247,0.99947,Dairy,Cellobiose,Negative
39,61,20,517,6,0.015,12.4,0.00318,0.9993,Dairy,Salicin,Negative
39,62,20,437,13,0.013,10.5,0.91301,0.18487,Dairy,L-Sorbose,Random
39,63,20,181,2,0.005,4.4,0.15332,0.9536,Dairy,L-Rhamnose,Random
39,64,20,578,12,0.017,13.9,0.23916,0.8805,Dairy,D-Xylose,Random
39,65,20,288,4,0.008,6.9,0.12159,0.95457,Dairy,L-Arabinose,Random
39,66,20,247,4,0.007,5.9,0.24279,0.8909,Dairy,D-Arabinose,Random
39,67,20,338,8,0.01,8.1,0.57186,0.60968,Dairy,D-Ribose,Random
39,68,20,67,2,0.002,1.6,0.78616,0.48956,Dairy,Methanol,Random
39,69,20,700,17,0.02,16.8,0.63404,0.61052,Dairy,Ethanol,Random
39,70,20,737,18,0.021,17.7,0.68161,0.60151,Dairy,Glycerol,Random
39,71,20,220,5,0.006,5.3,0.55708,0.64528,Dairy,Erythritol,Random
39,72,20,501,11,0.015,12.1,0.39305,0.76628,Dairy,Ribitol,Random
39,73,20,100,2,0.003,2.4,0.56027,0.716,Dairy,Galactitol,Random
39,74,20,672,13,0.019,16.2,0.06871,0.97639,Dairy,D-Mannitol,Random
39,75,20,659,14,0.019,15.9,0.21697,0.90198,Dairy,D-Glucitol,Random
39,76,20,75,1,0.002,1.8,0.4473,0.85263,Dairy,myo-Inositol,Random
39,77,20,381,14,0.011,9.2,0.99266,0.02429,Dairy,DL-Lactate,Positive
39,78,20,692,17,0.02,16.7,0.67697,0.56311,Dairy,Succinate,Random
39,79,20,513,13,0.015,12.3,0.69937,0.47868,Dairy,Citrate,Random
39,80,20,459,9,0.013,11,0.23993,0.87661,Dairy,D-Gluconate,Random
39,81,20,314,4,0.009,7.6,0.07286,0.97576,Dairy,D-Glucosamine,Random
39,82,20,144,2,0.004,3.5,0.29793,0.8875,Dairy,Nitrate,Random
39,83,20,161,3,0.005,3.9,0.4373,0.77733,Dairy,Vitamin-free,Random
39,84,20,367,4,0.011,8.8,0.02129,0.9944,Dairy,2-Keto-D-gluconate,Negative
39,85,20,107,3,0.003,2.6,0.74991,0.48679,Dairy,Starch formation,Random
39,86,20,820,20,0.024,19.7,1,0.76367,Dairy,Growth at 19°C,Random
39,87,20,822,20,0.024,19.8,1,0.80225,Dairy,Growth at 25°C,Random
39,88,20,732,19,0.021,17.6,0.92334,0.28953,Dairy,Growth at 30°C,Random
39,89,20,345,12,0.01,8.3,0.97225,0.07201,Dairy,Growth at 37°C,Random
40,41,13,607,12,0.011,9.5,0.98373,0.0959,Olives,Glucose_F,Random
40,42,13,259,7,0.005,4.1,0.97781,0.07362,Olives,Galactose_F,Random
40,43,13,209,5,0.004,3.3,0.91939,0.20832,Olives,Sucrose_F,Random
